차량번호,연식,주행거리,연료,변속기,연비,차종,배기량,색상,세금미납,압류,저당,제시번호,차량모델,제조사,가격
73너7972,11년07월(11년형),"140,753",디젤,오토,정보없음,RV,"2,696",흰색,없음,없음,없음,121501102,뉴로디우스11인승(4WD) RD400 최고급형,쌍용,370만원
85보9374,14년03월(15년형),"299,227",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021025578,포터2초장축 슈퍼캡 CRDi HI-SUP 고급형,현대,600만원
264루5861,17년03월(17년형),"97,290",가솔린,오토,정보없음,경차,"1,000",흰색,없음,없음,없음,20211143988,레이밴2인승밴 고급형,기아,630만원
168고2346,18년10월(19년형),"120,075",디젤,오토,정보없음,대형,"2,199",검정색,없음,없음,없음,82,그랜저IG디젤 2.2 프리미엄 기본형,현대,"1,970만원"
83소0417,18년05월(18년형),"40,000",디젤,수동,정보없음,트럭,0,흰색,정보없음,없음,없음,2021048492,포터2초장축 슈퍼캡 CRDi Smart,현대,"1,360만원"
278우8524,18년04월(18년형),"57,050",LPG,오토,7.6,대형,"2,999",회색,없음,없음,없음,82,그랜저IG렌터카 3.0 LPi 모던 기본형,현대,"2,170만원"
56더9573,13년11월(13년형),"107,280",가솔린,오토,11.3,대형,"2,359",진주색,없음,없음,없음,2021042987,더 뉴 K72.4 GDI 프레스티지 스페셜 ,기아,"1,139만원"
245서1750,17년03월(18년형),"64,542",가솔린,오토,12,중형,"1,999",검정색,없음,없음,없음,82,쏘나타 뉴 라이즈2.0 모던,현대,"1,750만원"
43저6414,08년07월(08년형),"139,439",가솔린,오토,정보없음,중형,0,검정색,정보없음,없음,없음,211151440,SM5 뉴임프레션SE ,르노삼성,180만원
49저2300,13년05월(13년형),"89,697",가솔린,오토,14,준중형,"1,591",회색,없음,없음,없음,20211105230,K3트렌디 ,기아,710만원
82노2706,19년01월(19년형),"39,505",디젤,오토,정보없음,트럭,"2,497",흰색,없음,없음,없음,5,포터2초장축 슈퍼캡 CRDi Smart,현대,"1,830만원"
19두4269,16년01월(16년형),"93,220",디젤,오토,13.8,대형,"2,199",검정색,없음,없음,없음,20211002876,그랜저HGHG220 디젤 프리미엄,현대,"1,690만원"
89서0440,17년07월(18년형),"31,390",디젤,수동,정보없음,트럭,"2,500",흰색,없음,없음,없음,602563,포터2초장축 슈퍼캡 냉동탑차 PLUS 트윈컴프,현대,"1,790만원"
04우6279,17년04월(17년형),"64,375",가솔린,오토,정보없음,대형,"3,800",회색,없음,없음,없음,2021047883,EQ9003.8 GDI 럭셔리,제네시스,"4,190만원"
69구3124,13년04월(14년형),"156,950",가솔린,오토,정보없음,준중형,"1,591",흰색,없음,없음,없음,2021017481,아반떼MDM16 GDI 스타일 ,현대,550만원
76서8403,11년05월(11년형),"122,579",디젤,오토,정보없음,RV,0,파랑색,정보없음,없음,없음,20210429,카니발 R그랜드카니발 GX 고급형,기아,450만원
50주1539,10년06월(10년형),"121,234",가솔린,오토,정보없음,대형,0,검정색,정보없음,없음,없음,2021011856,에쿠스(신형)VS380 프레스티지 VIP PACK I,현대,"1,390만원"
302누1783,15년09월(16년형),"49,000",가솔린,오토,정보없음,경차,998,흰색,없음,없음,없음,3804002875,더 뉴 모닝밴2인승밴 고급형,기아,550만원
92버1011,14년01월(14년형),"96,998",디젤,오토,정보없음,트럭,"2,000",흰색,없음,없음,없음,2021086477,코란도 스포츠CX7 4WD 패션,쌍용,"1,100만원"
22거2827,15년03월(16년형),"117,800",디젤,오토,15,SUV,"1,685",회색,없음,없음,없음,2021048475,올 뉴 투싼디젤(e-VGT UⅡ)1.7 2WD 모던,현대,"1,090만원"
28수8554,13년05월(13년형),"197,996",LPG,오토,정보없음,중형,"1,998",은색,없음,없음,없음,2021063045,YF쏘나타LPi 디럭스 ,현대,370만원
51머4914,11년08월(12년형),"146,533",디젤,오토,정보없음,SUV,"1,995",쥐색,없음,없음,없음,20211154837,투싼ix디젤 2WD LX20 럭셔리,현대,740만원
28나8099,12년03월(12년형),"129,286",가솔린,오토,11.3,대형,"2,399",은회색,없음,없음,없음,602210,그랜저HGHG240 럭셔리,현대,790만원
13머5779,13년09월(14년형),"48,932",가솔린,오토,정보없음,중형,"1,999",회색,없음,없음,없음,20211004043,더 뉴 K5럭셔리 기본형,기아,"1,040만원"
85저4998,15년04월(15년형),"93,200",디젤,수동,정보없음,트럭,0,흰색,정보없음,없음,없음,202121231,포터2초장축 내장탑차 슈퍼캡 PLUS,현대,"1,080만원"
33우6271,13년01월(13년형),"229,676",가솔린,오토,9.6,대형,0,검정색,정보없음,없음,없음,4521003192,제네시스BH330 PREMIUM 기본형,현대,770만원
272오2172,16년09월(16년형),"72,000",디젤,오토,정보없음,대형,"2,199",검정색,없음,없음,없음,202012000,올 뉴 K72.2 디젤 프레스티지 ,기아,"1,840만원"
185가3436,18년04월(18년형),"67,873",가솔린,오토,정보없음,경차,998,흰색,없음,없음,없음,211143163,더 뉴 레이 밴1.0 가솔린 밴 기본형,기아,830만원
23부8232,13년11월(14년형),"130,000",디젤,오토,정보없음,SUV,"2,959",회색,없음,없음,없음,2021037227,모하비4WD KV300 고급형,기아,"1,900만원"
20부7887,15년02월(15년형),"152,204",가솔린,오토,9.5,대형,0,흰색,없음,없음,없음,20211006344,아슬란G300 Modern Basic,현대,"1,440만원"
66마8288,14년06월(15년형),"151,260",디젤,오토,정보없음,SUV,"1,995",흰색,없음,없음,없음,603459,싼타페 DMR2.0 2WD PREMIUM 기본형,현대,"1,350만원"
46서0999,16년01월(16년형),"81,196",디젤,오토,10.3,RV,"2,199",검정색,없음,없음,없음,2021046116,올 뉴 카니발9인승 2.2 디젤 하이리무진 프레스티지,기아,"2,780만원"
257고8740,16년11월(17년형),"142,000",가솔린,오토,9.1,대형,0,다크그레이,없음,없음,없음,1041502476,G80(DH)3.3 GDI 럭셔리,제네시스,"2,080만원"
61오0548,11년02월(11년형),"177,000",가솔린,오토,정보없음,대형,"2,999",흰색,없음,없음,없음,211154645,그랜저HGHG300 노블,현대,720만원
30도4847,12년09월(13년형),"119,000",가솔린,오토,9.4,대형,"3,342",검정색,없음,없음,없음,65194757,K93.3 GDI 노블레스 스페셜,기아,"1,299만원"
09마2865,19년04월(19년형),"17,487",전기,오토,정보없음,SUV,1,검정색,없음,없음,없음,211155031,니로 EV노블레스 ,기아,"3,230만원"
97더4659,09년04월(09년형),"382,000",디젤,수동,정보없음,트럭,"3,933",흰색,없음,없음,없음,211126803,e-마이티2.5톤 냉동탑차 ,현대,"1,950만원"
87거8236,14년01월(14년형),"251,098",디젤,오토,정보없음,트럭,"2,497",흰색,없음,없음,없음,20211020794,포터2초장축 더블캡 CRDi SUP 기본형,현대,710만원
354보1939,17년08월(18년형),"72,839",디젤,오토,정보없음,RV,"2,199",검정색,없음,없음,없음,211029897,올 뉴 카니발9인승 2.2 디젤 프레스티지,기아,"2,070만원"
18오5310,13년07월(14년형),"66,455",가솔린,오토,16.8,경차,0,은색,정보없음,없음,1 건,211158290,쉐보레 스파크LT 기본형,한국GM,450만원
327우7731,19년05월(19년형),"55,862",가솔린,오토,13,경차,998,흰색,없음,없음,없음,211154454,더 뉴 레이1.0 가솔린 럭셔리,기아,"1,199만원"
90조0363,17년10월(18년형),"178,530",디젤,오토,정보없음,승합,"2,497",은색,없음,없음,없음,20210430,그랜드스타렉스3인승 밴 모던,현대,"1,390만원"
115가1098,15년11월(16년형),"39,000",가솔린,오토,12.6,중형,"1,999",흑장미색,없음,없음,없음,2021026560,LF쏘나타2.0 스타일 스페셜,현대,"1,220만원"
284소8114,19년05월(19년형),"64,334",디젤,오토,13.3,SUV,"1,597",흰색,없음,없음,없음,2021025928,티볼리 에어2WD IX ,쌍용,"1,120만원"
115가1087,19년04월(19년형),"25,948",가솔린,오토,정보없음,경차,998,흰색,없음,없음,없음,2021026564,더 뉴 레이 밴1.0 가솔린 밴 기본형,기아,940만원
115가1089,18년05월(18년형),"60,647",가솔린,오토,정보없음,경차,998,흰색,없음,없음,없음,2021026565,더 뉴 레이 밴1.0 가솔린 밴 기본형,기아,860만원
84우4149,19년06월(19년형),"16,189",디젤,오토,정보없음,트럭,"2,497",흰색,없음,없음,없음,2021024154,봉고31톤 내장탑차 킹캡 하이탑 ,기아,"1,890만원"
57구5058,17년03월(17년형),"55,712",디젤,오토,정보없음,대형,"2,199",검정,없음,없음,없음,2021038269,올 뉴 K72.2 디젤 프레스티지 ,기아,"2,210만원"
361수3182,16년06월(16년형),"87,971",LPG,오토,정보없음,대형,"2,999",검정색,없음,없음,없음,20211003926,그랜저HGLPG HG300 렌터카 모던,현대,"1,490만원"
33오2276,12년04월(12년형),"154,634",하이브리드(가솔린),오토,정보없음,중형,"1,999",흰색,없음,없음,없음,2021087462,쏘나타 하이브리드2.0 로얄,현대,740만원
86루1126,18년07월(18년형),"71,000",LPG,수동,정보없음,승합,796,흰색,없음,없음,없음,2021088258,뉴 다마스 밴2인승 판넬밴 DLX ,한국GM,520만원
42두6694,14년08월(15년형),"88,485",가솔린,CVT,15,준중형,"1,598",회색,없음,없음,없음,2021085731,SM3 네오SE 플러스 ,르노삼성,650만원
84고0630,18년04월(18년형),"8,601",LPG,수동,정보없음,트럭,796,흰색,없음,없음,없음,1041002101,라보카고 STD ,한국GM,650만원
43주7752,15년03월(15년형),"110,600",가솔린,오토,정보없음,중형,"1,999",검정,없음,없음,없음,1041502671,더 뉴 K5럭셔리 트렌디,기아,970만원
309오2121,20년06월(21년형),"14,188",가솔린,오토,정보없음,SUV,"1,341",검정,없음,없음,없음,1041502623,트레일블레이저1.3 가솔린 2WD ACTIV,한국GM,"2,490만원"
157수1771,15년09월(15년형),"108,642",디젤,오토,16.2,준중형,0,회색,없음,없음,없음,2021081869,K3 디젤럭셔리 ,기아,620만원
167구1507,17년04월(18년형),"24,243",가솔린,오토,정보없음,중형,"1,999",다크그레이,없음,없음,없음,1041002000,쏘나타 뉴 라이즈2.0 스마트,현대,"1,620만원"
15거5838,14년02월(14년형),"92,403",가솔린,오토,14,준중형,"1,591",흰색,없음,없음,없음,5,더 뉴 아반떼1.6 GDi 스마트 기본형,현대,899만원
58두3419,17년11월(18년형),"47,959",하이브리드(가솔린),오토,16.2,대형,"2,359",검정색,없음,없음,없음,5,그랜저IG 하이브리드익스클루시브 스페셜,현대,"3,070만원"
57로4696,16년12월(16년형),"69,189",가솔린,오토,정보없음,대형,0,검정색,정보없음,없음,없음,211151179,올 뉴 K72.4 GDI 프레스티지 ,기아,"1,899만원"
27머0895,16년01월(16년형),"125,780",가솔린,오토,8.8,대형,0,검정색,정보없음,없음,없음,2021049425,제네시스DHG330 프리미엄 AWD ,현대,"1,980만원"
42가4261,17년11월(17년형),"7,068",가솔린,오토,15.3,경차,998,밀키베이지,없음,없음,없음,20211004293,올 뉴 모닝(JA)프레스티지 ,기아,"1,030만원"
20구5735,14년05월(15년형),"138,981",가솔린,오토,정보없음,중형,"1,998",쥐색,없음,없음,1 건,20211002135,LF쏘나타LPI 모던 장애인용,현대,"1,150만원"
경기89사3165,18년04월(19년형),"20,769",디젤,수동,정보없음,트럭,"2,497",청색,없음,없음,없음,2021044670,봉고31.2톤 초장축 킹캡 CRDi 노블레스 ,기아,"4,750만원"
62거8151,18년04월(18년형),"37,151",디젤,오토,14.6,SUV,0,회색,정보없음,없음,없음,211157187,올 뉴 투싼디젤(e-VGT UⅡ)1.7 2WD 프리미엄,현대,"2,450만원"
14소6293,10년01월(10년형),"63,757",디젤,오토,정보없음,SUV,"1,995",흰색,없음,없음,없음,2021016874,QM5디젤 4WD RE 기본형,르노삼성,790만원
81수6769,10년09월(10년형),"213,989",디젤,수동,정보없음,트럭,"2,902",흰색,없음,없음,없음,20216769,봉고31톤 냉동탑차 초장축 경제형 PLUS 킹캡 디럭스,기아,400만원
86오7302,11년06월(11년형),"162,549",디젤,오토,정보없음,승합,"2,497",은색,없음,없음,없음,2019071279,그랜드스타렉스5인승 밴 CVX 럭셔리,현대,980만원
30고2336,13년09월(14년형),"121,850",가솔린,오토,16.8,경차,0,검정,없음,없음,없음,2021086463,쉐보레 스파크LT 기본형,한국GM,320만원
327우7744,17년09월(18년형),"63,468",디젤,오토,13.8,SUV,0,진주색,정보없음,없음,1 건,211153703,더 뉴 쏘렌토2.0 디젤 2WD 프레스티지,기아,"2,200만원"
65라4595,17년07월(17년형),"48,767",가솔린,오토,정보없음,중형,"1,997",파랑색,없음,없음,없음,20211157075,SM62.0 GDe LE 기본형,르노삼성,"1,450만원"
06거8294,14년04월(14년형),"84,154",가솔린,오토,13.9,경차,0,파랑색,정보없음,없음,없음,211137191,레이1.0 가솔린 Turbo 럭셔리,기아,790만원
09거2350,17년12월(18년형),"59,758",가솔린,오토,9.7,대형,"3,342",회색,없음,없음,없음,2021049597,그랜저IG3.3 셀러브리티 ,현대,"2,790만원"
48보1406,13년05월(13년형),"194,000",가솔린,오토,11.9,중형,"1,999",흰색,없음,없음,없음,2021016663,쏘나타 더 브릴리언트CVVL 스마트 ,현대,630만원
65로2100,17년02월(17년형),"198,200",가솔린,오토,정보없음,대형,"3,778",검정색,정보없음,없음,없음,211155869,EQ9003.8 GDI AWD 프리미엄 럭셔리,제네시스,"3,200만원"
141수7271,16년11월(16년형),"76,000",디젤,오토,17.7,SUV,"1,461",갈대색,없음,없음,없음,211082163,QM3RE 시그니처 ,르노삼성,"1,020만원"
05너5952,18년07월(18년형),"41,287",가솔린,오토,정보없음,경차,998,진주색,없음,없음,없음,2.02E+11,올 뉴 모닝(JA)럭셔리 ,기아,800만원
59어5020,17년11월(18년형),"9,548",디젤,오토,13.3,SUV,"1,995",흰색,없음,없음,없음,5,싼타페 더 프라임디젤 R2.0 2WD 5인승 밸류플러스 ,현대,"2,400만원"
64버1531,14년07월(14년형),"48,104",가솔린,오토,11.3,준중형,"1,796",흰색,없음,없음,없음,2546987531,쉐보레 크루즈1.8 LTZ+ 스타일패키지,한국GM,899만원
06우6755,17년04월(17년형),"61,149",디젤,오토,12.6,SUV,"2,157",흰색,없음,없음,없음,1041502761,뉴 스타일 코란도 C2.2 RX 2WD 최고급형,쌍용,"1,150만원"
13라4011,11년11월(12년형),"210,671",LPG,오토,정보없음,중형,0,블루펄,없음,없음,없음,1041502739,YF쏘나타LPi 디럭스 ,현대,370만원
17로7797,18년09월(18년형),"59,353",하이브리드(가솔린),오토,16.2,대형,"2,359",진주,없음,없음,없음,1041502425,올 뉴 K7 하이브리드노블레스 스페셜,기아,"2,850만원"
90거9169,15년04월(16년형),"187,808",디젤,오토,정보없음,승합,"2,497",은색,없음,없음,없음,2021082068,그랜드스타렉스5인승 밴 CVX 프리미엄,현대,"1,090만원"
302노2633,13년04월(13년형),"212,938",LPG,오토,정보없음,중형,"1,998",은색,없음,없음,없음,2021087529,쏘나타 더 브릴리언트LPI 프리미엄 ,현대,430만원
33다8619,17년01월(17년형),"61,537",가솔린,오토,11.8,SUV,"1,395",흰색,정보없음,없음,없음,211157482,더 뉴 트랙스1.4 LTZ ,한국GM,"1,550만원"
70오9986,17년01월(17년형),"12,600",디젤,오토,정보없음,RV,"2,199",은색,없음,없음,없음,1,올 뉴 카니발11인승 2.2 디젤 럭셔리,기아,"2,030만원"
83오9566,12년12월(13년형),"211,349",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,2,봉고31톤 냉동탑차 초장축 표준형 킹캡 디럭스,기아,630만원
34구7238,07년08월(08년형),"202,600",디젤,오토,정보없음,SUV,0,검정,없음,없음,없음,2021087035,액티언2WD CX7 최고급형,쌍용,179만원
07보1769,14년07월(14년형),"159,959",디젤,오토,10.2,SUV,"2,959",검정,없음,없음,1 건,2021088731,모하비4WD KV300 최고급형,기아,"1,780만원"
66오9742,09년04월(09년형),"135,001",가솔린,오토,정보없음,중형,"1,991",검정,없음,없음,없음,2021088369,NF쏘나타트랜스폼N20 Transform 기본형,현대,350만원
61너2142,12년06월(12년형),"62,500",가솔린,오토,정보없음,준중형,"1,599",흰색,없음,없음,없음,2021085369,아반떼MDM16 GDi PREMIER ,현대,800만원
59서2124,14년04월(14년형),"166,200",가솔린,오토,14,경차,0,흰색,정보없음,없음,없음,2021027076,쉐보레 스파크L 기본형,한국GM,350만원
83수4036,14년07월(15년형),"186,000",디젤,수동,정보없음,트럭,"2,497",흰색,없음,없음,없음,211152608,포터2초장축 더블캡 CRDi HI-SUP 기본형,현대,850만원
64로3027,14년02월(14년형),"55,009",가솔린,오토,15,준중형,"1,598",흰색,없음,없음,없음,603542,뉴SM3LE 기본형,르노삼성,700만원
64오4199,12년01월(12년형),"77,200",가솔린,오토,정보없음,준중형,"1,591",회색,없음,없음,없음,20210501,아반떼MDM16 GDi PREMIER ,현대,760만원
